name;method;homo;lumo;chi;eta;omega;dm;alpha;delta_alpha
trikendiol;wb97xd4_solv;-7.7745;-0.889;4.3317499999999995;6.8854999999999995;1.3625777403601769;0.00522;697.1827733333333;335.8029953553928
trimethylflaviolin;wb97xd4;-8.7343;-0.7219;4.7280999999999995;8.0124;1.3950208183565471;1.81213;171.77068333333332;116.56486082569266
trimethylflaviolin;wb97xd4_solv;-8.828;-0.9983;4.91315;7.829699999999999;1.5415049696987115;2.67251;242.6501933333333;162.70753634217468
trypetelone;wb97xd4;-8.392;-0.8538;4.6229;7.5382;1.4175270230293702;5.49702;197.30739666666668;123.0268231236339
trypetelone;wb97xd4_solv;-8.3846;-1.0376;4.7111;7.347;1.5104439369810807;8.15391;283.7021766666667;170.0701730991722
tryptanthrin;wb97xd4;-9.0683;-1.0836;5.075950000000001;7.984700000000001;1.6134149312121935;1.95358;192.60047;179.72360862836885
tryptanthrin;wb97xd4_solv;-9.061;-1.1178;5.0893999999999995;7.9432;1.6304507226306775;2.59041;255.9496333333333;227.79898611010867
tubermycin;wb97xd4;-8.792;-1.0303;4.91115;7.761699999999999;1.553744303599727;2.281;178.4011866666667;167.2770381652204
tubermycin;wb97xd4_solv;-8.811;-1.0711;4.94105;7.7399000000000004;1.5771505512022117;2.93414;262.02036333333336;250.99548260042133
undecylprodigiosin;wb97xd4;-6.8601;-0.3025;3.5813;6.5576;0.9779271143406125;1.87675;372.83886;255.98295091181345
undecylprodigiosin;wb97xd4_solv;-6.9918;-0.4637;3.72775;6.528099999999999;1.064331127165638;2.80251;552.0571433333333;447.0345465313905
urdamycin_C;wb97xd4;-8.2978;-1.6682;4.9830000000000005;6.629600000000001;1.8726837969108243;5.06941;442.4765333333333;243.98908353919992
urdamycin_C;wb97xd4_solv;-8.2014;-1.5408;4.8711;6.6606;1.7811920254931992;7.33054;633.44291;337.6059439544545
urdamycin_D;wb97xd4;-7.9533;-1.5911;4.7722;6.3622;1.789781273773223;5.2764;470.06571333333335;255.88709079303942
urdamycin_D;wb97xd4_solv;-7.8263;-1.5175;4.6719;6.3088;1.729857469724829;6.79201;690.8307800000001;379.0332996699002
urdamycin_H;wb97xd4;-7.7875;-1.0208;4.40415;6.7667;1.4332346064181947;5.9923;438.2579733333334;262.8815741505315
urdamycin_H;wb97xd4_solv;-7.7139;-0.9811;4.3475;6.7328;1.4036326825392111;8.38671;634.45192;405.3282282459678
urothion;wb97xd4;-8.4623;-0.2836;4.37295;8.178700000000001;1.1690544770256888;6.68563;223.21834333333334;182.06751405631206
urothion;wb97xd4_solv;-8.4415;-0.4108;4.42615;8.0307;1.2197444695045265;8.49633;321.06929;241.72850952995344
utahmycin_A;wb97xd4;-9.1007;-1.2561;5.1784;7.8446;1.7091901792315731;1.01712;190.15195333333335;153.014099031718
utahmycin_A;wb97xd4_solv;-9.0775;-1.2248;5.15115;7.8527000000000005;1.6895046495154533;1.42223;262.0871;202.82295296730172
utahmycin_B;wb97xd4;-8.8009;-0.9676;4.88425;7.8333;1.5227233772803286;3.45634;168.4381533333333;141.3058242500248
utahmycin_B;wb97xd4_solv;-8.7633;-1.0429;4.903099999999999;7.7204;1.5569393820268378;4.60659;241.76792333333333;194.12681915455138
varamine_A;wb97xd4;-6.9006;0.3599;3.27035;7.2604999999999995;0.7365325475173887;5.5613;316.5129366666667;215.96095144069236
varamine_A;wb97xd4_solv;-7.1291;0.1062;3.51145;7.2353000000000005;0.8520919037565822;7.38016;456.8263866666666;296.07526677846545
variecolorquinone_A;wb97xd4;-8.7334;-0.9621;4.84775;7.7713;1.5120172984249736;3.44051;275.31337333333335;203.455412751727
variecolorquinone_A;wb97xd4_solv;-8.8325;-1.1186;4.97555;7.7139;1.6046421267128173;4.88155;380.02161666666666;241.8563678817781
variegatic_acid;wb97xd4;-8.0967;-0.1044;4.10055;7.9923;1.0519193662963102;1.4055;260.20939666666663;213.92366873553846
variegatic_acid;wb97xd4_solv;-8.1168;-0.2217;4.16925;7.895099999999999;1.1008502465136605;2.30691;353.2003333333333;232.45672123148344
variegatic_acid_oxidized;wb97xd4;-8.2932;-2.4304;5.361800000000001;5.8628;2.4518062393395654;2.44291;295.5321166666667;366.8175658386721
variegatic_acid_oxidized;wb97xd4_solv;-8.2726;-2.2422;5.2574000000000005;6.0304;2.2917430651366413;3.73883;422.09599333333335;513.3498754363941
variegatorubin;wb97xd4;-7.9352;-1.2862;4.6107;6.649;1.5986279508196717;3.09491;278.95414666666665;309.7677535409801
variegatorubin;wb97xd4_solv;-7.9117;-1.2181;4.5649;6.6936;1.5565847981654117;4.38641;387.82208999999995;395.80830229848266
ventilein_A;wb97xd4;-7.8182;-1.8643;4.8412500000000005;5.9539;1.9682646301163949;1.09306;438.28809666666666;423.1290818044681
ventilein_A;wb97xd4_solv;-7.6595;-1.711;4.68525;5.9485;1.8451347030764058;1.74658;664.1335433333334;672.3722991773925
viocristin;wb97xd4;-7.9851;-1.303;4.64405;6.6821;1.613804073756753;2.20293;225.67621999999997;211.53997955101727
viocristin;wb97xd4_solv;-8.054;-1.3989;4.72645;6.6551;1.6783616776983064;3.30077;330.84119000000004;309.5092492782492
violacein;wb97xd4;-7.221;-0.8073;4.01415;6.4137;1.2561704026147151;6.54029;320.57229666666666;388.2281898865762
violacein;wb97xd4_solv;-7.3376;-1.0454;4.1915000000000004;6.2922;1.3960675320237756;9.05201;478.9021866666667;578.4247476562666
viomellin;wb97xd4;-7.9847;-1.3216;4.65315;6.6631;1.6247546129054045;8.71675;405.68115333333327;249.73790964074195
viomellin;wb97xd4_solv;-7.9429;-1.4589;4.7009;6.484;1.70407625;12.06644;563.4881333333334;264.12912927562934
viopurpurin;wb97xd4;-8.1456;-1.6045;4.87505;6.5411;1.8166755211279448;4.8125;401.40718666666663;354.4758255017765
viopurpurin;wb97xd4_solv;-8.0484;-1.6063;4.827350000000001;6.442100000000001;1.808673260466308;5.84885;520.6469866666666;415.6262285051051
vioxanthin;wb97xd4;-7.6602;0.6544;3.5029;8.3146;0.7378772526639886;7.813;413.77959000000004;305.18598264401544
vioxanthin;wb97xd4_solv;-7.8725;0.4383;3.7171;8.3108;0.8312576653270441;10.49734;570.4094233333334;312.5616284914397
vulgaxanthin_II;wb97xd4;-8.2262;-0.3532;4.2897;7.873;1.1686476622634319;5.58955;220.60549;157.86378793564023
vulgaxanthin_II;wb97xd4_solv;-8.0406;-0.2049;4.12275;7.835699999999999;1.0845915210191814;7.48941;304.69266999999996;213.5898864929618
xanosporolactone;wb97xd4;-7.4632;-1.2107;4.33695;6.2524999999999995;1.5041291725309878;3.9418;383.62844666666666;256.35771792016385
xanosporolactone;wb97xd4_solv;-7.3836;-1.1795;4.28155;6.2041;1.4773835368949566;5.49064;585.93081;473.7556218338444
xanthoherquein;wb97xd4;-7.8963;-0.2323;4.0643;7.664;1.077670569545929;1.86439;205.97319333333328;163.89403332972677
xanthoherquein;wb97xd4_solv;-7.9648;-0.2974;4.1311;7.667400000000001;1.1128927152620183;3.03123;303.8616666666667;245.33274035151948
xantholipin_B;wb97xd4;-7.3942;-0.1449;3.7695499999999997;7.2493;0.9800606405101181;5.6631;393.0840133333333;355.6690822986579
xantholipin_B;wb97xd4_solv;-7.5104;-0.2934;3.9019;7.217;1.0547889434668145;7.95024;543.2495433333333;407.23640077901126
xanthomegnin;wb97xd4;-9.2072;-1.6996;5.4534;7.5076;1.9806310645212852;9.07921;400.4393666666667;216.18624909712779
xanthomegnin;wb97xd4_solv;-9.1339;-1.591;5.36245;7.5429;1.9061547947407496;13.2969;554.6822466666667;207.17496256905784
xanthommatin;wb97xd4;-8.9018;-1.6744;5.2881;7.227399999999999;1.9345823954672499;7.97581;300.72846;260.3262136743964
xanthommatin;wb97xd4_solv;-8.7058;-1.5872;5.1465;7.1186;1.8603701746129855;12.42309;437.92291666666665;392.9933699298875
xanthomonadin;wb97xd4;-7.319;-1.1313;4.22515;6.1876999999999995;1.4425305462853728;1.5787;612.2182866666667;1084.8492553126405
xanthomonadin;wb97xd4_solv;-7.2019;-1.0306;4.11625;6.1713000000000005;1.372767007154084;1.89311;772.3537766666667;1307.0103707170883
xanthomonasin_A;wb97xd4;-8.5298;-1.1596;4.8447;7.3702;1.5922985868768824;5.63602;283.77186666666665;132.20856340786702
xanthomonasin_A;wb97xd4_solv;-8.4126;-0.9927;4.702649999999999;7.419899999999999;1.4902436031819835;8.29497;408.2253666666666;234.92972653768297
xanthopurpurin;wb97xd4;-8.9678;-1.0593;5.01355;7.9085;1.589156199184422;0.53526;174.26994000000002;152.12860614885713
xanthopurpurin;wb97xd4_solv;-8.9734;-1.0935;5.03345;7.8799;1.6076104330321452;0.82145;251.99245999999997;212.7258293049137
xanthoradone_A;wb97xd4;-7.9021;-0.8805;4.3913;7.0216;1.3731568082773158;5.38716;366.8828633333333;261.14296619581256
xanthoradone_A;wb97xd4_solv;-7.9294;-1.158;4.5437;6.7714;1.5244417469061051;7.41917;509.2509033333333;267.8920573766333
xanthoradone_B;wb97xd4;-7.7935;-1.0326;4.41305;6.7608999999999995;1.4402675902986293;5.68464;365.81064;238.65177774155654
xanthoradone_B;wb97xd4_solv;-7.9082;-1.2171;4.56265;6.6911;1.5556317363736902;7.60782;508.94920666666667;237.02395132019947
xanthoradone_C;wb97xd4;-7.7621;-1.0074;4.38475;6.7547;1.4231596194131495;4.78317;382.3596133333333;320.63307835180063
xanthoradone_C;wb97xd4_solv;-7.7606;-1.2109;4.48575;6.5497;1.5360973069377228;6.3973;532.74553;348.19763892838745
xanthorin;wb97xd4;-8.2277;-1.1629;4.6953000000000005;7.0648;1.56025946169743;0.95272;225.28193333333334;214.76875482092336
xanthorin;wb97xd4_solv;-8.2738;-1.1778;4.7258;7.096;1.573646113303269;0.88833;322.8475133333333;290.55236465104684
xanthoviridicatin_D;wb97xd4;-7.9154;-1.0264;4.4709;6.889;1.4507872557700683;4.57948;349.91802;228.3104194931885
xanthoviridicatin_D;wb97xd4_solv;-7.9289;-1.2473;4.5881;6.6815999999999995;1.5752710136793582;5.97049;491.28779333333335;252.77789013603368
xanthoviridicatin_E;wb97xd4;-7.7476;-0.9561;4.35185;6.7915;1.3942868602296987;3.86349;377.00642999999997;295.983665029728
xanthoviridicatin_E;wb97xd4_solv;-7.7604;-1.1434;4.4519;6.617;1.4976132393834065;4.59357;490.50405;319.5265998846408
xanthoviridicatin_F;wb97xd4;-7.8315;-0.826;4.32875;7.0055000000000005;1.3373832390621654;5.40129;377.9131333333333;313.39056353570084
xanthoviridicatin_F;wb97xd4_solv;-7.7975;-1.0601;4.4288;6.7374;1.4556260159705523;6.74322;490.38769666666667;339.6803830602235
xanthoviridicatin_G;wb97xd4;-8.2874;-1.2335;4.76045;7.0539;1.6063372178865591;7.05654;336.52151;300.0865284169844
xanthoviridicatin_G;wb97xd4_solv;-8.2281;-1.3899;4.808999999999999;6.8382;1.6909772308502236;9.94654;475.7564066666667;385.72084692604386
xerocomic_acid;wb97xd4;-7.9644;-0.7522;4.3583;7.2122;1.3168505372840464;6.7661;252.84845333333337;189.08380026813984
xerocomic_acid;wb97xd4_solv;-8.125;-0.7369;4.43095;7.3881;1.3287122468902695;9.57222;343.93165666666664;200.8928946627899
xerocomorubin;wb97xd4;-8.034;-1.1985;4.61625;6.835500000000001;1.5587567890059248;4.60035;271.3057033333334;302.1748218483656
xerocomorubin;wb97xd4_solv;-7.9871;-1.197;4.59205;6.7901;1.5527697090249042;6.61944;378.68712666666664;388.75565826231883
xerulin;wb97xd4;-7.4714;-1.2899;4.38065;6.1815;1.552219883725633;4.02195;409.9423166666667;724.7523623986918
xerulin;wb97xd4_solv;-7.456;-1.2223;4.33915;6.233700000000001;1.5101964100373775;5.5775;571.4152733333334;988.5957496596869
xerulinic_acid;wb97xd4;-7.7481;-1.5567;4.6524;6.1914;1.7479750751041767;6.66663;435.42688666666663;832.5135712750631
xerulinic_acid;wb97xd4_solv;-7.5931;-1.4074;4.500249999999999;6.1857;1.6370216840858753;9.1281;605.6407633333333;1142.264239007134
xylerythrin;wb97xd4;-8.4296;-1.529;4.9793;6.900600000000001;1.796469038199577;3.85308;331.21458;253.894123796977
xylerythrin;wb97xd4_solv;-8.354;-1.5487;4.95135;6.805299999999999;1.8012333638855011;5.15486;498.69121333333334;367.8775011168246
xylindein;wb97xd4;-8.3413;-2.4318;5.38655;5.9095;2.454938734452999;3.35239;460.91921;423.09027311516746
xylindein;wb97xd4_solv;-8.0942;-2.1575;5.125850000000001;5.9367;2.212874005971331;4.15174;630.4664966666666;597.806800735925
zeaxanthin;wb97xd4;-6.7661;-0.6414;3.70375;6.1247;1.1198723253792022;1.49715;787.73972;1170.540184812016
zeaxanthin;wb97xd4_solv;-6.7374;-0.6185;3.67795;6.1189;1.105371570257726;1.95843;1041.1002766666666;1387.5232166551841
zyzzyanone_B;wb97xd4;-8.0948;-0.7067;4.4007499999999995;7.3881;1.3106617778928276;3.39885;252.1451066666667;159.31003240056165
zyzzyanone_B;wb97xd4_solv;-8.1406;-0.7614;4.451;7.379199999999999;1.342381355702515;5.1059;359.2079033333334;209.2320203127595
zyzzyanone_C;wb97xd4;-7.9085;-0.6014;4.25495;7.3071;1.2388361663655896;4.85799;275.21242333333333;170.85932169903458
zyzzyanone_C;wb97xd4_solv;-8.1234;-0.7227;4.42305;7.4007000000000005;1.3217243843487776;6.98477;393.8905333333334;217.9290829446584
